date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,city
2020-09-19,18.9,15.8,24.4,12.8,,227.0,7.6,18.5,1012.4,,Orense
2020-09-20,18.6,14.7,22.5,9.6,,301.0,6.2,20.4,1016.7,,Orense
2020-09-21,17.3,11.9,25.7,0.0,,223.0,6.4,18.5,1019.0,,Orense
2020-09-22,18.1,12.2,25.8,7.0,,193.0,6.1,24.1,1015.8,,Orense
2020-09-23,18.6,16.2,23.6,0.0,,232.0,10.7,25.9,1012.4,,Orense
2020-09-24,16.1,13.0,19.5,2.0,,259.0,12.5,37.0,1017.0,,Orense
2020-09-25,14.4,9.5,20.2,0.0,,326.0,11.5,33.3,1026.2,,Orense
2020-09-26,14.2,10.9,17.3,0.0,,234.0,7.6,25.9,1024.6,,Orense
2020-09-27,17.3,10.7,22.9,0.0,,0.0,11.5,25.9,1020.2,,Orense
2020-09-28,13.4,5.3,22.9,0.0,,23.0,5.6,20.4,1020.3,,Orense
2020-09-29,17.6,9.1,28.6,0.0,,14.0,6.0,20.4,1018.8,,Orense
2020-09-30,15.6,9.4,23.9,0.2,,248.0,8.7,33.3,1017.8,,Orense
2020-10-01,16.1,13.5,20.2,10.4,,235.0,15.2,53.7,1012.5,,Orense
2020-10-02,13.2,9.3,17.2,3.6,,312.0,22.6,48.2,1002.9,,Orense
2020-10-03,12.3,7.8,18.2,0.2,,263.0,10.8,35.2,1010.3,,Orense
2020-10-04,13.8,11.7,18.2,8.2,,275.0,14.9,35.2,1011.7,,Orense
2020-10-05,14.4,10.5,18.1,0.0,,225.0,12.6,27.8,1018.2,,Orense
2020-10-06,18.4,16.0,24.3,0.0,,232.0,11.6,29.6,1023.1,,Orense
2020-10-07,18.2,13.7,26.5,0.0,,298.0,6.8,20.4,1025.3,,Orense
2020-10-08,16.7,11.9,26.0,0.0,,29.0,5.5,18.5,1023.4,,Orense
2020-10-09,16.9,12.0,24.8,0.0,,113.0,5.0,22.2,1024.7,,Orense
2020-10-10,15.6,10.6,21.9,0.0,,23.0,10.1,29.6,1028.8,,Orense
2020-10-11,13.6,6.7,20.8,0.0,,25.0,8.5,27.8,1031.1,,Orense
2020-10-12,12.8,3.7,20.7,0.0,,351.0,4.0,18.5,1029.0,,Orense
2020-10-13,15.6,11.1,18.4,0.0,,347.0,10.4,27.8,1022.2,,Orense
2020-10-14,12.4,8.3,18.2,0.0,,344.0,9.4,27.8,1019.9,,Orense
2020-10-15,11.3,5.7,18.9,0.0,,355.0,4.6,22.2,1021.8,,Orense
2020-10-16,11.3,2.7,20.8,0.0,,174.0,6.7,20.4,1019.9,,Orense
2020-10-17,12.2,6.3,20.3,0.0,,189.0,7.9,22.2,1016.6,,Orense
2020-10-18,13.9,7.4,25.0,0.0,,169.0,5.2,18.5,1017.4,,Orense
2020-10-19,14.6,8.7,20.8,6.0,,165.0,13.7,38.9,1008.4,,Orense
2020-10-20,14.4,12.0,18.8,14.8,,184.0,12.4,31.5,1000.8,,Orense
2020-10-21,13.0,9.4,19.1,4.2,,207.0,13.2,25.9,1002.3,,Orense
2020-10-22,11.3,7.7,19.5,1.0,,194.0,11.3,29.6,1010.6,,Orense
2020-10-23,11.7,9.4,18.6,0.0,,223.0,9.9,27.8,1020.4,,Orense
2020-10-24,13.1,10.8,18.5,30.0,,208.0,23.6,55.5,1018.9,,Orense
2020-10-25,9.7,7.6,15.5,10.0,30.0,237.0,16.1,57.4,1011.6,,Orense
